text,intent
clock now,travel_info
what is the time,travel_info
tell me the current time,travel_info
do you know the time pls,travel_info
check time please,travel_info
plz say the tiem,travel_info
tiem now pls,travel_info
clock now,travel_info
plz say the time,travel_info
what's the clock showing,travel_info
what is the time,travel_info
tell me the current time pls,travel_info
what is the tiem pls,travel_info
do you know the time,travel_info
check time please,travel_info
time now,travel_info
clock now pls,travel_info
can you tell time,travel_info
plz say the tiem,travel_info
tiem now pls,travel_info
tell me the current time,travel_info
check time please,travel_info
say me the time,travel_info
time now,travel_info
tell me the current tiem,travel_info
clock now,travel_info
do you know the time,travel_info
can you tell time,travel_info
what is the time,travel_info
tell me the current time,travel_info
do you know the time,travel_info
what's the clock showing,travel_info
say me the time,travel_info
check time please,travel_info
plz say the time,travel_info
tell me the current time,travel_info
check time please,travel_info
do you know the time,travel_info
plz say the tiem pls,travel_info
what is the time,travel_info
say me the tiem pls,travel_info
what is the time,travel_info
clock now,travel_info
can you tell tiem,travel_info
check tiem please,travel_info
plz say the time,travel_info
tell me the current time,travel_info
what's the clock showing,travel_info
clock now,travel_info
do you know the time,travel_info
plz say the time,travel_info
can you tell time pls,travel_info
do you know the time,travel_info
clock now pls,travel_info
clock now,travel_info
check tiem please,travel_info
say me the time pls,travel_info
what is the time,travel_info
do you know the time,travel_info
say me the tiem,travel_info
can you tell time,travel_info
plz say the time,travel_info
tell me the current time,travel_info
do you know the tiem,travel_info
can you tell time,travel_info
what is the tiem,travel_info
say me the time,travel_info
say me the time,travel_info
clock now pls,travel_info
say me the time pls,travel_info
time now,travel_info
tell me the current tiem,travel_info
do you know the tiem,travel_info
can you tell time,travel_info
say me the time,travel_info
can you tell time,travel_info
clock now,travel_info
check time please,travel_info
check time please pls,travel_info
what is the tiem,travel_info
do you know the time,travel_info
say me the tiem,travel_info
can you tell tiem,travel_info
clock now,travel_info
say me the time,travel_info
say me the time,travel_info
time now,travel_info
tell me the current time,travel_info
plz say the time,travel_info
what's the clock showing,travel_info
plz say the time,travel_info
what is the time,travel_info
tell me the current time,travel_info
time now pls,travel_info
time now,travel_info
do you know the time,travel_info
tell me the current time,travel_info
clock now,travel_info
tiem now,travel_info
tell me the current time,travel_info
tell me the current tiem,travel_info
can you tell time,travel_info
do you know the time,travel_info
can you tell tiem pls,travel_info
plz say the time,travel_info
what is the time,travel_info
plz say the time,travel_info
say me the time pls,travel_info
can you tell tiem,travel_info
what's the clock showing pls,travel_info
check time please,travel_info
say me the time,travel_info
plz say the time,travel_info
say me the time,travel_info
what's the clock showing,travel_info
plz say the tiem,travel_info
do you know the time,travel_info
can you tell time,travel_info
what is the time,travel_info
tell me the current time,travel_info
what's the clock showing,travel_info
what is the time,travel_info
what is the time,travel_info
plz say the time,travel_info
clock now,travel_info
clock now pls,travel_info
do you know the time,travel_info
can you tell time,travel_info
what's the clock showing,travel_info
plz say the time,travel_info
do you know the time,travel_info
tell me the current time,travel_info
tiem now,travel_info
can you tell time,travel_info
time now,travel_info
can you tell time,travel_info
time now,travel_info
tell me the current time,travel_info
plz say the time pls,travel_info
check time please,travel_info
can you tell time,travel_info
can you tell tiem,travel_info
tell me the current time,travel_info
clock now,travel_info
check time please,travel_info
what is the time,travel_info
what is the time,travel_info
what's the clock showing,travel_info
do you know the time,travel_info
what's the clock showing pls,travel_info
tell me the current time pls,travel_info
can you tell time,travel_info
say me the time pls,travel_info
tell me the current time,travel_info
check time please,travel_info
can you tell time,travel_info
what is the time,travel_info
plz say the time,travel_info
what is the time,travel_info
do you know the tiem,travel_info
tell me the current time,travel_info
plz say the time,travel_info
what's the clock showing,travel_info
check tiem please,travel_info
clock now,travel_info
time now pls,travel_info
what is the time,travel_info
tell me the current time,travel_info
do you know the time,travel_info
say me the time,travel_info
time now,travel_info
what's the clock showing,travel_info
time now,travel_info
what's the clock showing,travel_info
plz say the time,travel_info
clock now pls,travel_info
say me the time,travel_info
tell me the current tiem,travel_info
say me the time,travel_info
can you tell tiem,travel_info
say me the time,travel_info
check time please,travel_info
what is the time,travel_info
what's the clock showing,travel_info
clock now,travel_info
clock now,travel_info
what is the time,travel_info
can you tell time,travel_info
what's the clock showing,travel_info
what's the clock showing,travel_info
what is the time,travel_info
plz say the time,travel_info
tell me the current tiem pls,travel_info
say me the tiem,travel_info
can you tell time,travel_info
what is the time,travel_info
time now,travel_info
do you know the tiem,travel_info
plz say the time,travel_info
what's the clock showing,travel_info
what is the time,travel_info
do you know the time,travel_info
plz say the time,travel_info
what is the time pls,travel_info
can you tell time,travel_info
tell me the current time,travel_info
can you tell time,travel_info
check tiem please,travel_info
clock now,travel_info
can you tell time pls,travel_info
what's the clock showing,travel_info
time now,travel_info
say me the time pls,travel_info
do you know the time,travel_info
do you know the time,travel_info
what is the tiem,travel_info
tell me the current tiem,travel_info
plz say the time,travel_info
say me the time,travel_info
do you know the tiem,travel_info
plz say the time,travel_info
what's the clock showing,travel_info
check time please,travel_info
plz say the time,travel_info
do you know the time,travel_info
say me the time pls,travel_info
time now,travel_info
check time please,travel_info
can you tell tiem,travel_info
plz say the time,travel_info
what is the time,travel_info
what is the tiem,travel_info
clock now,travel_info
what is the time,travel_info
tell me the current time,travel_info
plz say the time,travel_info
check time please,travel_info
plz say the tiem,travel_info
clock now,travel_info
say me the time,travel_info
what's the clock showing,travel_info
what's the clock showing,travel_info
what is the time,travel_info
time now,travel_info
say me the time,travel_info
can you tell tiem,travel_info
time now,travel_info
what is the time,travel_info
tell me the current time,travel_info
clock now,travel_info
can you tell time,travel_info
what is the time,travel_info
do you know the time,travel_info
can you tell time,travel_info
check time please,travel_info
say me the time,travel_info
plz say the time pls,travel_info
tell me the current time,travel_info
can you tell time,travel_info
what's the clock showing,travel_info
say me the time,travel_info
clock now,travel_info
plz say the tiem,travel_info
clock now,travel_info
tell me the current time,travel_info
what is the time,travel_info
plz say the tiem,travel_info
what is the time,travel_info
do you know the time,travel_info
can you tell time,travel_info
say me the time,travel_info
clock now,travel_info
do you know the time,travel_info
plz say the time,travel_info
time now pls,travel_info
tell me the current time,travel_info
time now,travel_info
can you tell tiem,travel_info
can you tell time,travel_info
tell me the current time,travel_info
can you tell tiem,travel_info
what's the clock showing,travel_info
clock now,travel_info
can you tell tiem,travel_info
what's the clock showing,travel_info
time now,travel_info
say me the time,travel_info
